smith_chart_0, 000029, 198, 201, GVWY, 951, 20, 47.550000, SHVR, 2214, 20, 110.700000, ZIC, 1265, 20, 63.250000, ZIP, 1303, 20, 65.150000, 
smith_chart_0, 000030, 198, 199, GVWY, 951, 20, 47.550000, SHVR, 2337, 20, 116.850000, ZIC, 1265, 20, 63.250000, ZIP, 1303, 20, 65.150000, 
smith_chart_0, 000030, 198, 203, GVWY, 951, 20, 47.550000, SHVR, 2378, 20, 118.900000, ZIC, 1265, 20, 63.250000, ZIP, 1306, 20, 65.300000, 
smith_chart_0, 000030, 198, 215, GVWY, 951, 20, 47.550000, SHVR, 2483, 20, 124.150000, ZIC, 1382, 20, 69.100000, ZIP, 1306, 20, 65.300000, 
smith_chart_0, 000031, 198, 215, GVWY, 977, 20, 48.850000, SHVR, 2483, 20, 124.150000, ZIC, 1382, 20, 69.100000, ZIP, 1335, 20, 66.750000, 
smith_chart_0, 000032, 199, 202, GVWY, 1073, 20, 53.650000, SHVR, 2492, 20, 124.600000, ZIC, 1382, 20, 69.100000, ZIP, 1335, 20, 66.750000, 
smith_chart_0, 000033, 199, 202, GVWY, 1073, 20, 53.650000, SHVR, 2605, 20, 130.250000, ZIC, 1441, 20, 72.050000, ZIP, 1335, 20, 66.750000, 
smith_chart_0, 000033, 199, 203, GVWY, 1147, 20, 57.350000, SHVR, 2715, 20, 135.750000, ZIC, 1441, 20, 72.050000, ZIP, 1335, 20, 66.750000, 
smith_chart_0, 000033, 199, 203, GVWY, 1147, 20, 57.350000, SHVR, 2803, 20, 140.150000, ZIC, 1441, 20, 72.050000, ZIP, 1389, 20, 69.450000, 
smith_chart_0, 000034, 202, 215, GVWY, 1147, 20, 57.350000, SHVR, 2846, 20, 142.300000, ZIC, 1441, 20, 72.050000, ZIP, 1389, 20, 69.450000, 
smith_chart_0, 000035, 205, 215, GVWY, 1273, 20, 63.650000, SHVR, 2953, 20, 147.650000, ZIC, 1441, 20, 72.050000, ZIP, 1389, 20, 69.450000, 
smith_chart_0, 000035, 207, 214, GVWY, 1302, 20, 65.100000, SHVR, 2953, 20, 147.650000, ZIC, 1441, 20, 72.050000, ZIP, 1415, 20, 70.750000, 
smith_chart_0, 000036, 207, 212, GVWY, 1302, 20, 65.100000, SHVR, 3038, 20, 151.900000, ZIC, 1441, 20, 72.050000, ZIP, 1429, 20, 71.450000, 
smith_chart_0, 000036, 207, 212, GVWY, 1302, 20, 65.100000, SHVR, 3094, 20, 154.700000, ZIC, 1520, 20, 76.000000, ZIP, 1429, 20, 71.450000, 
smith_chart_0, 000036, 206, 212, GVWY, 1337, 20, 66.850000, SHVR, 3094, 20, 154.700000, ZIC, 1520, 20, 76.000000, ZIP, 1480, 20, 74.000000, 
smith_chart_0, 000037, 206, 213, GVWY, 1337, 20, 66.850000, SHVR, 3170, 20, 158.500000, ZIC, 1629, 20, 81.450000, ZIP, 1480, 20, 74.000000, 
smith_chart_0, 000038, 207, 209, GVWY, 1337, 20, 66.850000, SHVR, 3292, 20, 164.600000, ZIC, 1629, 20, 81.450000, ZIP, 1493, 20, 74.650000, 
